Timestamp,Milliseconds,X,Y,Z
2018-09-15 19:27:29,4223,10.588242,-0.38523865,8.599808
2018-09-15 19:27:29,4232,18.096924,2.1296082,-3.0580292
2018-09-15 19:27:29,4242,20.18106,4.4530487,-11.791824
2018-09-15 19:27:29,4252,24.871002,3.1872406,-17.802597
2018-09-15 19:27:29,4263,26.42633,2.766098,-21.320053
2018-09-15 19:27:29,4272,24.143585,3.8332977,-24.380478
2018-09-15 19:27:29,4282,20.867813,1.8687897,-23.272598
2018-09-15 19:27:29,4292,15.931412,1.1940155,-17.312073
2018-09-15 19:27:29,4302,10.882553,1.2849426,-11.42334
2018-09-15 19:27:29,4312,6.5156555,-0.21534729,-4.58226
2018-09-15 19:27:29,4323,-1.2131653,-0.2416687,1.2586212
2018-09-15 19:27:29,4332,-10.329819,0.8805542,10.9711
2018-09-15 19:27:29,4342,-12.136398,-3.5126648,19.958542
2018-09-15 19:27:29,4352,-10.363312,-5.2618103,22.671997
2018-09-15 19:27:29,4362,0.18902588,-2.0362854,19.716858
2018-09-15 19:27:29,4373,6.7716827,-1.2873383,13.402206
2018-09-15 19:27:29,4382,15.634705,0.098098755,5.2043915
2018-09-15 19:27:29,4392,19.697723,1.2035828,-1.8687897
2018-09-15 19:27:29,4403,25.61995,2.7350006,-6.130417
2018-09-15 19:27:29,4413,27.381073,1.7395782,-11.07637
2018-09-15 19:27:29,4422,26.888153,1.2466583,-15.438492
2018-09-15 19:27:29,4432,20.66681,1.7036896,-23.03331
2018-09-15 19:27:29,4442,16.005585,2.4741821,-22.2724
2018-09-15 19:27:29,4453,13.390228,1.9190369,-18.403198
2018-09-15 19:27:29,4462,10.533203,0.1268158,-11.416153
2018-09-15 19:27:29,4472,7.8436737,-0.40678406,-5.970093
2018-09-15 19:27:29,4482,1.8855438,1.0193481,-0.30389404
2018-09-15 19:27:29,4492,-0.18902588,0.72024536,4.0989075
2018-09-15 19:27:29,4503,-0.7513428,0.9260254,11.492722
2018-09-15 19:27:29,4512,3.6179504,-1.9333954,15.45285
2018-09-15 19:27:29,4522,5.9820557,-0.91645813,16.682755
2018-09-15 19:27:29,4532,9.985245,1.076767,13.639084
2018-09-15 19:27:29,4543,12.488144,1.3710938,9.458832
2018-09-15 19:27:29,4552,13.907089,1.4452667,5.699707
2018-09-15 19:27:29,4562,14.423935,1.5673065,3.3020935
2018-09-15 19:27:29,4572,14.378479,1.7970123,0.8111725
2018-09-15 19:27:29,4582,12.849457,2.3641052,-0.7537384
2018-09-15 19:27:29,4593,13.263412,2.8833466,-1.8137665
2018-09-15 19:27:29,4602,13.787445,2.7684937,-2.2133636
2018-09-15 19:27:29,4612,13.545776,2.3928223,-2.7182465
2018-09-15 19:27:29,4622,12.222534,2.567505,-3.0173492
2018-09-15 19:27:29,4633,10.557129,2.761322,-2.8857422
2018-09-15 19:27:29,4642,9.389435,2.732605,-2.5052795
2018-09-15 19:27:29,4652,8.181061,2.835495,-0.29193115
2018-09-15 19:27:29,4662,8.341385,2.4717865,0.34217834
2018-09-15 19:27:29,4673,8.499313,1.9908295,2.7230377
2018-09-15 19:27:29,4682,8.678772,1.9621124,3.2039948
2018-09-15 19:27:29,4692,8.798416,1.9692993,3.7950134
2018-09-15 19:27:29,4703,8.999405,2.033905,4.072586
2018-09-15 19:27:29,4712,9.265015,1.8903351,4.146759
2018-09-15 19:27:29,4722,9.544968,1.8281097,4.0821533
2018-09-15 19:27:29,4732,10.2341,1.6917267,3.9338074
2018-09-15 19:27:29,4742,10.851456,1.6055908,3.5581207
2018-09-15 19:27:29,4753,11.006989,1.8472595,3.2326965
2018-09-15 19:27:29,4762,10.959122,2.0769653,2.9981995
2018-09-15 19:27:29,4772,10.82753,2.038681,2.8187408
2018-09-15 19:27:29,4782,10.597809,1.9740753,2.766098
2018-09-15 19:27:29,4793,10.231705,1.964508,2.9551392
2018-09-15 19:27:29,4802,10.116852,2.0027924,3.184845
2018-09-15 19:27:29,4812,10.045074,1.9860382,3.4863434
2018-09-15 19:27:29,4823,10.097717,2.0985107,3.661026
2018-09-15 19:27:29,4832,10.102493,2.0554352,3.7878418
2018-09-15 19:27:29,4843,10.023529,2.1104736,4.0175476
2018-09-15 19:27:29,4852,9.958923,2.1750793,4.1730804
2018-09-15 19:27:29,4862,9.96611,2.2301178,4.4267273
2018-09-15 19:27:29,4872,9.779465,2.2037964,4.697113
2018-09-15 19:27:29,4882,9.396622,2.0267181,5.022537
2018-09-15 19:27:29,4893,9.320038,1.8951111,5.2139587
2018-09-15 19:27:29,4902,9.080765,2.1248322,5.345566
2018-09-15 19:27:29,4912,8.556732,2.567505,5.206787
2018-09-15 19:27:29,4922,8.147568,2.0650024,5.3192444
2018-09-15 19:27:29,4933,7.269394,2.0219421,5.2139587
2018-09-15 19:27:29,4942,6.833908,1.627121,4.8598175
2018-09-15 19:27:29,4952,5.379059,3.7830505,4.371689
2018-09-15 19:27:29,4962,5.7021027,1.763504,6.4941254
2018-09-15 19:27:29,4973,5.6853485,0.79441833,8.539978
2018-09-15 19:27:29,4982,5.3527374,0.42352295,8.889343
2018-09-15 19:27:29,4992,4.5343933,1.2538452,8.894119
2018-09-15 19:27:29,5002,3.8763733,1.4691925,9.066406
2018-09-15 19:27:29,5013,3.0053864,1.2969055,9.5354
2018-09-15 19:27:29,5022,2.7828522,0.67237854,9.973282
2018-09-15 19:27:29,5032,2.1870422,0.6269226,10.102493
2018-09-15 19:27:29,5042,1.5505524,1.1318054,10.284348
2018-09-15 19:27:29,5052,1.3734741,1.3016968,10.504486
2018-09-15 19:27:29,5062,1.4979095,1.0815582,10.78685
2018-09-15 19:27:29,5073,1.5170441,1.0576324,10.794022
2018-09-15 19:27:29,5082,1.4285126,1.1174469,10.695923
2018-09-15 19:27:29,5092,1.3615112,1.2275238,10.660019
2018-09-15 19:27:29,5103,1.3974152,1.2394867,10.463806
2018-09-15 19:27:29,5112,1.5481567,1.2897339,10.2508545
2018-09-15 19:27:29,5122,1.7706909,1.409378,10.157532
2018-09-15 19:27:29,5132,1.7778625,1.4165497,10.04747
2018-09-15 19:27:29,5142,1.7228394,1.5481567,9.76033
2018-09-15 19:27:30,5153,1.4644012,1.8424683,9.434906
2018-09-15 19:27:30,5162,1.3758698,2.0171509,9.346359
2018-09-15 19:27:30,5172,1.3591309,2.1966095,9.274582
2018-09-15 19:27:30,5182,1.409378,2.3114624,9.284149
2018-09-15 19:27:30,5193,1.5003052,2.3282166,9.346359
2018-09-15 19:27:30,5202,1.6630096,2.3521423,9.410965
2018-09-15 19:27:30,5212,1.7228394,2.2707825,9.274582
2018-09-15 19:27:30,5222,1.6223297,2.222931,9.12384
2018-09-15 19:27:30,5232,1.4787598,2.2468567,9.059235
2018-09-15 19:27:30,5242,1.311264,2.3688965,8.918045
2018-09-15 19:27:30,5253,1.2538452,2.3928223,8.877365
2018-09-15 19:27:30,5262,1.1820526,2.148758,9.006592
2018-09-15 19:27:30,5272,1.0097656,2.4311066,9.387039
2018-09-15 19:27:30,5282,0.90448,2.4885406,9.341583
2018-09-15 19:27:30,5292,0.80877686,2.280365,9.284149
2018-09-15 19:27:30,5302,0.8494568,2.2348938,9.200409
2018-09-15 19:27:30,5313,1.1198425,2.4023895,9.061615
2018-09-15 19:27:30,5322,1.4333038,2.399994,9.102295
2018-09-15 19:27:30,5332,1.5098724,2.3976135,9.212372
2018-09-15 19:27:30,5342,1.3304138,2.3377838,9.413361
2018-09-15 19:27:30,5352,1.1892395,2.0123596,9.509079
2018-09-15 19:27:30,5362,0.75852966,2.0841522,9.57608
2018-09-15 19:27:30,5373,0.52163696,2.1607208,9.5354
2018-09-15 19:27:30,5382,0.52163696,2.1607208,9.5354
2018-09-15 19:27:30,5392,0.52163696,2.1607208,9.5354
2018-09-15 19:27:30,5402,0.52163696,2.1607208,9.5354
2018-09-15 19:27:30,5412,0.52163696,2.1607208,9.5354
2018-09-15 19:27:30,5423,0.52163696,2.1607208,9.5354
